decision_id,customer_id,order_id,prediction_time,customer_tenure_days,prior_checkout_count,prior_success_count,prior_failure_count,prior_success_rate,prior_upi_count,prior_credit_card_count,prior_debit_card_count,prior_netbanking_count,available_upi,available_credit_card,available_debit_card,available_netbanking,current_amount_minor,amount_ratio,current_method,failure_category,attempt_count,observed_rail_health,contact_consent,customer_active,treatment,action_type,target_method,discount_percent,behavior_policy_probability,recovered,final_attempt_count,final_payment_status
D0015371,C060248,C060248_O0002,2025-12-21T15:04:07.243913+00:00,295,1,1,0,1.0,1,0,0,0,1,1,1,0,113910,0.4455840589574483,UPI,INSUFFICIENT_FUNDS,1,0.8060794466015329,1,0,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.2520062417644966,0,1,FAILED
D0015372,C060248,C060248_O0008,2026-06-29T20:33:32.664610+00:00,295,7,6,1,0.8571428571428571,7,0,0,0,1,1,1,0,324265,1.2684339818965584,UPI,USER_CANCELLED,1,0.899655486475788,1,1,NO_ACTION,NO_ACTION,,,0.4434817693383315,1,2,CAPTURED
D0015373,C060269,C060269_O0003,2026-05-14T15:08:28.705830+00:00,259,2,2,0,1.0,2,0,0,0,1,0,1,1,353983,1.4697605088771155,UPI,USER_CANCELLED,1,1.0,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.12704682208889737,0,1,FAILED
D0015374,C060278,C060278_O0009,2026-02-15T04:53:38.901827+00:00,367,8,8,0,1.0,8,0,0,0,1,0,1,1,48885,0.7235254939687709,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.4489930686612547,0,1,FAILED
D0015375,C060294,C060294_O0007,2026-08-13T06:20:45.899661+00:00,336,6,6,0,1.0,3,0,2,1,1,1,1,1,162933,1.1432290204883526,CREDIT_CARD,ISSUER_DECLINED,1,0.8374616252359899,1,0,NUDGE,NUDGE,,,0.2550278189749909,1,2,CAPTURED
D0015376,C060313,C060313_O0003,2026-08-24T23:19:54.670226+00:00,262,2,2,0,1.0,1,0,1,0,1,1,1,1,137994,1.011167289514179,DEBIT_CARD,AUTHENTICATION_FAILURE,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.4141639329906134,1,2,CAPTURED
D0015377,C060315,C060315_O0001,2026-03-14T16:29:05.544989+00:00,177,0,0,0,0.0,0,0,0,0,1,0,0,1,436930,1.7739028054078194,UPI,INSUFFICIENT_FUNDS,1,0.8221079319784524,0,1,NO_ACTION,NO_ACTION,,,0.3934132806606022,1,3,CAPTURED
D0015378,C060324,C060324_O0001,2025-08-26T03:26:03.676412+00:00,473,0,0,0,0.0,0,0,0,0,1,0,1,1,95098,1.2499737118822292,DEBIT_CARD,USER_CANCELLED,1,0.838336635873916,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.15465418772283265,0,1,FAILED
D0015379,C060326,C060326_O0006,2025-02-09T06:33:30.906610+00:00,759,5,5,0,1.0,4,0,0,1,1,0,1,1,228333,1.2563993925254215,UPI,INSUFFICIENT_FUNDS,1,0.8960628170619531,1,1,NO_ACTION,NO_ACTION,,,0.2857431316986767,0,1,FAILED
D0015380,C060326,C060326_O0011,2025-06-22T00:52:34.422785+00:00,759,10,9,1,0.9,9,0,0,1,1,0,1,1,324486,1.7854800369767134,UPI,AUTHENTICATION_FAILURE,1,0.8620913414219578,1,0,NUDGE,NUDGE,,,0.2573259423480687,0,1,FAILED
D0015381,C060326,C060326_O0013,2025-07-26T09:23:37.884564+00:00,759,12,10,2,0.8333333333333334,11,0,0,1,1,0,1,1,208722,1.148490117533125,DEBIT_CARD,USER_CANCELLED,1,0.9012100520916269,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.12903972594795599,0,1,FAILED
D0015382,C060326,C060326_O0018,2026-01-09T23:32:47.773964+00:00,759,17,14,3,0.8235294117647058,14,0,1,2,1,0,1,1,189159,1.040844961922789,UPI,USER_CANCELLED,1,0.9179110410395522,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.09427459446192406,1,2,CAPTURED
D0015383,C060326,C060326_O0020,2026-06-17T03:17:59.158522+00:00,759,19,16,3,0.8421052631578947,16,0,1,2,1,0,1,1,177790,0.9782871858079852,UPI,ISSUER_DECLINED,1,0.9095039613712838,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.151692386710744,1,3,CAPTURED
D0015384,C060329,C060329_O0002,2026-03-23T17:48:35.216421+00:00,534,1,1,0,1.0,1,0,0,0,1,1,1,1,155813,0.7779059201789333,UPI,USER_CANCELLED,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.23820550162059223,1,2,CAPTURED
D0015385,C060333,C060333_O0004,2026-08-23T04:51:11.518381+00:00,506,3,3,0,1.0,0,3,0,0,1,1,1,1,83915,0.8136738710959848,CREDIT_CARD,AUTHENTICATION_FAILURE,1,0.9552044126456732,1,1,NO_ACTION,NO_ACTION,,,0.6470622390838089,1,2,CAPTURED
D0015386,C060337,C060337_O0001,2026-07-07T11:53:12.798007+00:00,91,0,0,0,0.0,0,0,0,0,1,1,1,1,85572,1.161558300529388,NETBANKING,AUTHENTICATION_FAILURE,1,0.8868274292260484,1,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.07946282201180435,1,2,CAPTURED
D0015387,C060340,C060340_O0001,2025-12-27T08:07:29.600460+00:00,300,0,0,0,0.0,0,0,0,0,1,0,1,1,109047,1.5264351404694914,NETBANKING,AUTHENTICATION_FAILURE,1,0.8412676783485538,0,0,OFFER_10,APPROVED_OFFER,,10.0,0.12370517340085274,1,2,CAPTURED
D0015388,C060343,C060343_O0006,2026-06-14T22:46:29.346065+00:00,327,5,5,0,1.0,5,0,0,0,1,0,1,1,179982,0.9189788103140158,UPI,ISSUER_DECLINED,1,0.8682736002638894,1,0,NO_ACTION,NO_ACTION,,,0.2693888571122256,0,1,FAILED
D0015389,C060349,C060349_O0024,2026-08-02T05:56:11.247938+00:00,974,23,23,0,1.0,20,1,0,2,1,1,1,1,209024,0.7027268723503683,CREDIT_CARD,AUTHENTICATION_FAILURE,1,0.9719084451046427,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.08652620992895808,1,2,CAPTURED
D0015390,C060361,C060361_O0005,2026-03-06T23:24:31.094586+00:00,239,4,4,0,1.0,4,0,0,0,1,0,1,1,96722,1.256619462128102,UPI,INSUFFICIENT_FUNDS,1,0.9292716234921605,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.23810047237321202,0,2,FAILED
D0015391,C060361,C060361_O0007,2026-07-01T09:59:25.669736+00:00,239,6,5,1,0.8333333333333334,5,0,1,0,1,0,1,1,57084,0.7416395998440951,UPI,AUTHENTICATION_FAILURE,1,0.8611233094414202,1,1,NO_ACTION,NO_ACTION,,,0.6927970541217898,1,2,CAPTURED
D0015392,C060375,C060375_O0001,2026-02-08T21:41:38.333590+00:00,277,0,0,0,0.0,0,0,0,0,1,1,1,1,105110,1.0894485903814262,CREDIT_CARD,INSUFFICIENT_FUNDS,1,0.9610334693198329,1,1,NO_ACTION,NO_ACTION,,,0.24059679588907956,0,1,FAILED
D0015393,C060377,C060377_O0002,2025-08-12T14:53:53.161836+00:00,482,1,1,0,1.0,1,0,0,0,1,1,1,0,230292,2.4157601569302103,DEBIT_CARD,USER_CANCELLED,1,1.0,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.15066349507711393,0,1,FAILED
D0015394,C060391,C060391_O0002,2024-08-30T23:33:15.065409+00:00,970,1,1,0,1.0,1,0,0,0,1,1,0,1,152604,0.6664366661571719,UPI,USER_CANCELLED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.4902688166032859,1,2,CAPTURED
D0015395,C060394,C060394_O0001,2026-06-24T17:28:05.079259+00:00,124,0,0,0,0.0,0,0,0,0,1,1,1,0,111771,0.7786966335971464,CREDIT_CARD,ISSUER_DECLINED,1,0.8782989668938965,1,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.1512271066393178,1,2,CAPTURED
D0015396,C060403,C060403_O0011,2026-07-04T18:05:39.264138+00:00,556,10,10,0,1.0,3,6,0,1,1,1,0,1,74908,0.5355467856325784,CREDIT_CARD,TECHNICAL_FAILURE,1,0.9555673717150807,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.27881077812553373,1,2,CAPTURED
D0015397,C060409,C060409_O0018,2026-08-24T09:18:46.509737+00:00,659,17,17,0,1.0,17,0,0,0,1,0,0,1,224414,0.8821409057496747,UPI,USER_CANCELLED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.5790334925912509,1,2,CAPTURED
D0015398,C060410,C060410_O0009,2026-01-25T00:59:31.544596+00:00,935,8,8,0,1.0,8,0,0,0,1,0,1,1,81831,0.7580383692601272,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NUDGE,NUDGE,,,0.25017252363941056,0,2,FAILED
D0015399,C060415,C060415_O0001,2026-02-04T17:23:16.305086+00:00,309,0,0,0,0.0,0,0,0,0,1,0,1,1,228335,1.0154766405016566,UPI,AUTHENTICATION_FAILURE,1,0.8376851771981879,1,1,NO_ACTION,NO_ACTION,,,0.6948968829328752,1,2,CAPTURED
D0015400,C060417,C060417_O0003,2026-05-22T20:36:58.113756+00:00,249,2,2,0,1.0,1,1,0,0,1,1,1,1,89399,1.3133006228699025,UPI,AUTHENTICATION_FAILURE,1,0.9929084700019478,1,0,NO_ACTION,NO_ACTION,,,0.38709666110361973,0,1,FAILED
D0015401,C060426,C060426_O0007,2026-05-03T19:07:57.887740+00:00,272,6,6,0,1.0,4,1,1,0,1,1,1,1,168164,0.9220579123692969,UPI,ISSUER_DECLINED,1,0.8729655989838903,0,1,OFFER_10,APPROVED_OFFER,,10.0,0.07995747055900324,1,2,CAPTURED
D0015402,C060439,C060439_O0008,2025-07-31T16:58:27.155494+00:00,618,7,7,0,1.0,6,0,0,1,1,0,1,1,599016,1.3444960182433585,UPI,USER_CANCELLED,1,1.0,0,1,OFFER_10,APPROVED_OFFER,,10.0,0.12755015919076984,0,1,FAILED
D0015403,C060439,C060439_O0011,2025-12-07T15:59:21.762349+00:00,618,10,9,1,0.9,9,0,0,1,1,0,1,1,422749,0.9488633813059444,UPI,INSUFFICIENT_FUNDS,1,0.9216984236848508,0,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.31969558149377086,1,2,CAPTURED
D0015404,C060439,C060439_O0012,2025-12-08T20:16:45.365535+00:00,618,11,10,1,0.9090909090909091,10,0,0,1,1,0,1,1,536521,1.204225510176598,UPI,USER_CANCELLED,1,0.8770913382770756,0,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.19039571185916765,0,1,FAILED
D0015405,C060443,C060443_O0002,2026-03-31T06:43:48.177187+00:00,471,1,1,0,1.0,1,0,0,0,1,0,1,1,154493,1.157944835856693,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.4489930686612547,1,4,CAPTURED
D0015406,C060454,C060454_O0003,2026-03-14T06:25:07.739160+00:00,492,2,2,0,1.0,2,0,0,0,1,0,1,1,104415,1.010109316049144,UPI,TECHNICAL_FAILURE,1,0.9810999379931057,1,0,NUDGE,NUDGE,,,0.19810598523280998,1,2,CAPTURED
D0015407,C060458,C060458_O0004,2026-06-16T16:22:32.494537+00:00,742,3,3,0,1.0,0,1,1,1,1,1,1,1,275425,1.071721797869981,CREDIT_CARD,ISSUER_DECLINED,1,0.8660863216625336,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.09059505826775699,1,2,CAPTURED
D0015408,C060459,C060459_O0005,2025-09-08T07:08:33.579493+00:00,497,4,4,0,1.0,2,2,0,0,1,1,1,1,129996,0.7244255964156547,UPI,USER_CANCELLED,1,0.976542841986113,1,0,NUDGE,NUDGE,,,0.25865899565200934,0,1,FAILED
D0015409,C060460,C060460_O0005,2026-07-09T14:25:04.669670+00:00,354,4,4,0,1.0,3,1,0,0,1,1,1,1,377777,0.8963850561757762,UPI,INSUFFICIENT_FUNDS,1,0.8886457194315921,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.19855303717212364,1,2,CAPTURED
D0015410,C060462,C060462_O0010,2025-05-23T12:46:40.968366+00:00,1015,9,9,0,1.0,8,0,0,1,1,0,0,1,93104,0.9918397784169596,UPI,USER_CANCELLED,1,0.8791358130466935,0,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.18705980697235738,1,2,CAPTURED
D0015411,C060462,C060462_O0017,2026-07-26T14:33:58.309816+00:00,1015,16,16,0,1.0,15,0,0,1,1,0,0,1,99668,1.0617662725045276,UPI,AUTHENTICATION_FAILURE,1,0.9323508176626322,0,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.11697505097746791,1,2,CAPTURED
D0015412,C060468,C060468_O0001,2024-05-01T19:13:22.531010+00:00,921,0,0,0,0.0,0,0,0,0,1,0,1,1,332486,1.0078998423669212,DEBIT_CARD,INSUFFICIENT_FUNDS,1,0.8542974016087043,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.2798594553639812,1,3,CAPTURED
D0015413,C060478,C060478_O0012,2025-11-27T15:15:07.815092+00:00,787,11,11,0,1.0,9,2,0,0,1,1,1,0,374497,1.0170303020427671,CREDIT_CARD,ISSUER_DECLINED,1,0.9779493044359846,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.1815569815279898,0,1,FAILED
D0015414,C060478,C060478_O0016,2026-05-13T07:21:18.781009+00:00,787,15,14,1,0.9333333333333333,12,3,0,0,1,1,1,0,408358,1.10898741533732,UPI,USER_CANCELLED,1,0.8351873374568647,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.09142960596245082,1,2,CAPTURED
D0015415,C060488,C060488_O0002,2026-06-28T16:10:07.206215+00:00,227,1,1,0,1.0,1,0,0,0,1,0,1,1,133335,0.8422399090392269,UPI,AUTHENTICATION_FAILURE,1,0.8854280860821744,1,0,NO_ACTION,NO_ACTION,,,0.4489930686612547,0,2,FAILED
D0015416,C060496,C060496_O0003,2026-01-11T04:28:06.592128+00:00,445,2,2,0,1.0,2,0,0,0,1,1,1,1,73383,1.2741210174494313,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.8699798210133307,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.06706093905730652,1,5,CAPTURED
D0015417,C060497,C060497_O0003,2026-06-08T23:23:21.074867+00:00,168,2,2,0,1.0,2,0,0,0,1,1,1,1,51256,0.8173757734260382,CREDIT_CARD,USER_CANCELLED,1,0.8704552288175662,1,1,NO_ACTION,NO_ACTION,,,0.4100586533045267,0,1,FAILED
D0015418,C060499,C060499_O0021,2026-07-17T11:06:59.800207+00:00,885,20,20,0,1.0,19,0,1,0,1,0,1,0,193332,0.7106069850697992,UPI,BANK_OR_PROVIDER_UNAVAILABLE,1,0.3664607609257289,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.48597021539665547,1,2,CAPTURED
D0015419,C060505,C060505_O0006,2025-11-06T10:39:39.040149+00:00,495,5,5,0,1.0,5,0,0,0,1,0,1,1,106532,0.9084955057904521,UPI,ISSUER_DECLINED,1,0.9628874648632244,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.07947926331022813,1,2,CAPTURED
D0015420,C060511,C060511_O0002,2026-07-13T03:47:56.929253+00:00,85,1,1,0,1.0,0,1,0,0,1,1,1,1,92356,0.9353264061898685,CREDIT_CARD,USER_CANCELLED,1,1.0,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.08076287022068056,1,2,CAPTURED
D0015421,C060533,C060533_O0001,2026-08-27T02:11:09.762934+00:00,66,0,0,0,0.0,0,0,0,0,1,0,0,1,125181,0.732450982113079,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NUDGE,NUDGE,,,0.1734116937825363,1,4,CAPTURED
D0015422,C060540,C060540_O0002,2026-02-04T08:35:45.294802+00:00,252,1,1,0,1.0,1,0,0,0,1,1,1,1,131187,1.0668819075656906,DEBIT_CARD,INSUFFICIENT_FUNDS,1,0.903760066118811,1,0,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.1904451964923304,1,2,CAPTURED
D0015423,C060542,C060542_O0001,2025-06-22T22:02:24.528162+00:00,463,0,0,0,0.0,0,0,0,0,1,0,1,1,83848,0.8749113068158103,UPI,USER_CANCELLED,1,0.8873901160691302,1,0,NUDGE,NUDGE,,,0.1918125701446337,1,2,CAPTURED
D0015424,C060542,C060542_O0008,2026-05-19T00:10:08.374209+00:00,463,7,7,0,1.0,7,0,0,0,1,0,1,1,75295,0.7856650945364999,UPI,INSUFFICIENT_FUNDS,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.30824082203600534,0,1,FAILED
D0015425,C060544,C060544_O0005,2026-07-07T15:30:05.136292+00:00,408,4,4,0,1.0,3,0,1,0,1,0,1,1,93961,0.8044812794849183,UPI,USER_CANCELLED,1,0.891500694813506,1,0,NUDGE,NUDGE,,,0.2944490469227452,1,2,CAPTURED
D0015426,C060545,C060545_O0001,2026-07-21T15:22:40.358399+00:00,77,0,0,0,0.0,0,0,0,0,1,1,1,1,218584,0.7026729888290605,UPI,USER_CANCELLED,1,0.9748623583795515,1,1,NO_ACTION,NO_ACTION,,,0.4251365401271175,1,2,CAPTURED
D0015427,C060549,C060549_O0004,2024-11-16T19:59:21.915892+00:00,765,3,3,0,1.0,2,0,1,0,1,1,1,1,188132,1.313486605553267,UPI,USER_CANCELLED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.38547816669112733,1,2,CAPTURED
D0015428,C060549,C060549_O0005,2025-05-30T02:34:37.379616+00:00,765,4,4,0,1.0,3,0,1,0,1,1,1,1,104888,0.7322995720200236,UPI,AUTHENTICATION_FAILURE,1,0.8957844725345256,1,0,NO_ACTION,NO_ACTION,,,0.4160551636112947,1,2,CAPTURED
D0015429,C060562,C060562_O0002,2026-08-31T21:23:35.417919+00:00,170,1,1,0,1.0,0,0,0,1,1,1,1,1,202722,1.1547886914764538,NETBANKING,USER_CANCELLED,1,0.7650835115649702,1,0,NO_ACTION,NO_ACTION,,,0.23820550162059223,0,1,FAILED
D0015430,C060574,C060574_O0004,2026-02-18T09:56:39.186928+00:00,353,3,3,0,1.0,3,0,0,0,1,0,1,1,96427,0.9843909510392421,UPI,USER_CANCELLED,1,0.8994215724037541,1,1,NO_ACTION,NO_ACTION,,,0.4902688166032859,1,2,CAPTURED
D0015431,C060574,C060574_O0010,2026-08-21T16:17:03.494382+00:00,353,9,9,0,1.0,7,0,1,1,1,0,1,1,64809,0.6616133774347667,UPI,AUTHENTICATION_FAILURE,1,0.8375574059435964,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.07928156370756019,1,2,CAPTURED
D0015432,C060580,C060580_O0001,2025-11-13T03:33:10.614971+00:00,300,0,0,0,0.0,0,0,0,0,1,0,1,1,184747,0.8058053823003446,UPI,USER_CANCELLED,1,0.9439732967197145,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.15465418772283265,1,2,CAPTURED
D0015433,C060580,C060580_O0007,2026-05-11T03:13:56.800189+00:00,300,6,6,0,1.0,5,0,1,0,1,0,1,1,246210,1.0738866838225674,UPI,TECHNICAL_FAILURE,1,0.9819806120516275,1,1,NO_ACTION,NO_ACTION,,,0.3046793323825076,0,1,FAILED
D0015434,C060583,C060583_O0002,2026-07-26T22:23:44.957310+00:00,164,1,1,0,1.0,1,0,0,0,1,0,1,0,129967,1.0357174164242737,DEBIT_CARD,USER_CANCELLED,1,0.9737358800297586,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.12132912063288606,0,1,FAILED
D0015435,C060596,C060596_O0012,2025-11-29T21:36:56.011211+00:00,631,11,11,0,1.0,7,0,1,3,1,0,1,1,236584,1.1863782927232884,UPI,AUTHENTICATION_FAILURE,1,0.9266116575492847,1,1,NO_ACTION,NO_ACTION,,,0.6902969161122378,1,2,CAPTURED
D0015436,C060596,C060596_O0018,2026-04-23T13:58:54.303875+00:00,631,17,17,0,1.0,12,0,2,3,1,0,1,1,151973,0.7620864820953078,UPI,INSUFFICIENT_FUNDS,1,0.9786169975009025,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.25454596656446,1,2,CAPTURED
D0015437,C060610,C060610_O0005,2026-03-29T08:22:28.409524+00:00,437,4,4,0,1.0,4,0,0,0,1,0,1,1,159367,0.9258902064221516,UPI,AUTHENTICATION_FAILURE,1,0.9601736397235772,1,1,NO_ACTION,NO_ACTION,,,0.6948968829328752,0,1,FAILED
D0015438,C060622,C060622_O0009,2026-06-03T04:28:43.321431+00:00,451,8,8,0,1.0,8,0,0,0,1,0,1,1,238929,0.6381957465903809,DEBIT_CARD,ISSUER_DECLINED,1,0.35725527254649403,1,1,NO_ACTION,NO_ACTION,,,0.4055121056615951,1,2,CAPTURED
D0015439,C060625,C060625_O0010,2025-06-22T21:21:43.042303+00:00,843,9,9,0,1.0,6,0,3,0,1,0,1,1,76594,0.722019550729146,UPI,TECHNICAL_FAILURE,1,1.0,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.05411029278132803,1,2,CAPTURED
D0015440,C060625,C060625_O0019,2026-04-25T02:59:50.295640+00:00,843,18,18,0,1.0,15,0,3,0,1,0,1,1,159720,1.5056135290291563,UPI,USER_CANCELLED,1,0.9342497513021004,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.10412807097375973,1,2,CAPTURED
D0015441,C060626,C060626_O0011,2026-05-04T17:26:42.780528+00:00,408,10,10,0,1.0,9,0,0,1,1,0,0,1,474103,1.2618384771800577,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.4480152579246702,0,3,FAILED
D0015442,C060640,C060640_O0002,2025-10-05T09:21:02.475098+00:00,643,1,1,0,1.0,1,0,0,0,1,1,1,0,30391,0.7047678679096517,DEBIT_CARD,USER_CANCELLED,1,0.9798743414249582,1,0,NUDGE,NUDGE,,,0.286585788085422,1,2,CAPTURED
D0015443,C060642,C060642_O0001,2026-08-01T00:15:17.199493+00:00,52,0,0,0,0.0,0,0,0,0,1,0,1,1,53313,0.8309123780430785,UPI,AUTHENTICATION_FAILURE,1,0.9413808915376373,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.07866696955220251,0,2,FAILED
D0015444,C060669,C060669_O0007,2024-01-24T23:33:29.698191+00:00,1094,6,6,0,1.0,6,0,0,0,1,0,1,1,178000,1.498253440511763,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.6462643329165879,1,2,CAPTURED
D0015445,C060669,C060669_O0019,2024-07-22T02:44:56.570320+00:00,1094,18,18,0,1.0,18,0,0,0,1,0,1,1,157562,1.326223643786036,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.6462643329165879,1,2,CAPTURED
D0015446,C060669,C060669_O0036,2025-06-03T23:22:37.302984+00:00,1094,35,35,0,1.0,34,0,1,0,1,0,1,1,112702,0.9486301081604309,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.07863140878443359,1,3,CAPTURED
D0015447,C060680,C060680_O0011,2026-01-17T11:27:01.523123+00:00,488,10,10,0,1.0,10,0,0,0,1,0,1,1,61394,0.7531250383346214,UPI,INSUFFICIENT_FUNDS,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.30824082203600534,1,2,CAPTURED
D0015448,C060680,C060680_O0020,2026-06-29T10:41:55.240043+00:00,488,19,19,0,1.0,19,0,0,0,1,0,1,1,58227,0.7142751996467082,UPI,ISSUER_DECLINED,1,0.8986895061808254,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.15465418772283265,1,2,CAPTURED
D0015449,C060682,C060682_O0005,2026-08-16T15:44:50.069406+00:00,218,4,4,0,1.0,3,0,0,1,1,0,1,1,239555,1.4999186034862753,UPI,AUTHENTICATION_FAILURE,1,0.2884606250851633,1,0,NO_ACTION,NO_ACTION,,,0.38956461371023193,0,1,FAILED
D0015450,C060687,C060687_O0003,2026-02-02T10:07:25.877480+00:00,532,2,2,0,1.0,2,0,0,0,1,0,0,0,167109,0.8744217929129079,UPI,TECHNICAL_FAILURE,1,1.0,1,0,NUDGE,NUDGE,,,0.402173379978616,0,1,FAILED
D0015451,C060688,C060688_O0004,2025-05-07T00:59:53.467715+00:00,564,3,3,0,1.0,2,0,1,0,1,1,1,0,101564,0.9249066569529186,UPI,USER_CANCELLED,1,0.8444097711643408,0,1,NO_ACTION,NO_ACTION,,,0.48399657721727285,0,1,FAILED
D0015452,C060688,C060688_O0012,2025-10-22T03:40:10.524003+00:00,564,11,10,1,0.9090909090909091,8,2,1,0,1,1,1,0,117755,1.0723522447864493,UPI,AUTHENTICATION_FAILURE,1,1.0,0,1,NO_ACTION,NO_ACTION,,,0.6914739238672084,0,2,FAILED
D0015453,C060688,C060688_O0016,2026-01-30T22:52:11.019414+00:00,564,15,13,2,0.8666666666666667,11,3,1,0,1,1,1,0,79041,0.71979783261998,UPI,TECHNICAL_FAILURE,1,1.0,0,0,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.314496298047315,0,2,FAILED
D0015454,C060691,C060691_O0005,2024-12-01T16:17:36.427779+00:00,815,4,4,0,1.0,2,0,1,1,1,0,1,1,154707,1.4346108550709855,NETBANKING,ISSUER_DECLINED,1,0.9746925951685126,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.14530740558057176,1,2,CAPTURED
D0015455,C060691,C060691_O0010,2025-05-06T22:56:31.273482+00:00,815,9,9,0,1.0,6,0,1,2,1,0,1,1,98186,0.9104869295894806,UPI,USER_CANCELLED,1,0.9114834365267848,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.1057214056407619,0,1,FAILED
D0015456,C060691,C060691_O0016,2026-08-24T12:58:14.888365+00:00,815,15,14,1,0.9333333333333333,10,0,3,2,1,0,1,1,131495,1.2193640519663573,UPI,ISSUER_DECLINED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.48412039885965624,1,2,CAPTURED
D0015457,C060692,C060692_O0006,2026-08-06T17:01:51.131000+00:00,263,5,5,0,1.0,5,0,0,0,1,0,0,1,93715,0.6483448061157425,NETBANKING,AUTHENTICATION_FAILURE,1,0.6465780813281792,1,0,NO_ACTION,NO_ACTION,,,0.45339103083581117,0,2,FAILED
D0015458,C060699,C060699_O0001,2026-03-18T09:27:37.576512+00:00,193,0,0,0,0.0,0,0,0,0,1,1,0,1,801443,1.1889222836052051,UPI,AUTHENTICATION_FAILURE,1,0.8924372976738402,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.07866696955220251,0,1,FAILED
D0015459,C060699,C060699_O0004,2026-05-30T19:42:24.570329+00:00,193,3,2,1,0.6666666666666666,2,1,0,0,1,1,0,1,424148,0.6292138165116927,NETBANKING,USER_CANCELLED,1,1.0,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.08094817988976451,1,2,CAPTURED
D0015460,C060699,C060699_O0005,2026-06-21T18:00:58.134795+00:00,193,4,3,1,0.75,2,1,0,1,1,1,0,1,600016,0.8901099553176718,CREDIT_CARD,USER_CANCELLED,1,1.0,1,0,NUDGE,NUDGE,,,0.2608609923218354,0,1,FAILED
